Year,state,shape,total duration,mean duration,number of sightings
2007,ny,triangular,21520.0,1537.142857142857,14
2007,ny,unknown/other,6715.0,419.6875,16
2007,oh,changing,14400.0,7200.0,2
2007,oh,circular,16822.0,2102.75,8
2007,oh,cylindrical,66.0,33.0,2
2007,oh,disk,5880.0,1470.0,4
2007,oh,fireball,3515.0,703.0,5
2007,oh,formation,5775.0,962.5,6
2007,oh,light,43892.0,1625.6296296296296,27
2007,oh,ovoid,4025.0,1006.25,4
2007,oh,polygonal,1210.0,605.0,2
2007,oh,spherical,1080.0,154.28571428571428,7
2007,oh,triangular,15660.0,921.1764705882352,17
2007,oh,unknown/other,10553.0,811.7692307692307,13
2007,ok,changing,1800.0,1800.0,1
2007,ok,circular,18245.0,3649.0,5
2007,ok,cylindrical,2700.0,2700.0,1
2007,ok,disk,42.0,21.0,2
2007,ok,fireball,10.0,5.0,2
2007,ok,formation,60.0,60.0,1
2007,ok,light,980.0,122.5,8
2007,ok,oviod,60.0,60.0,1
2007,ok,polygonal,1880.0,376.0,5
2007,ok,spherical,120.0,120.0,1
2007,ok,triangular,130.0,65.0,2
2007,ok,unknown/other,22155.0,5538.75,4
2007,or,changing,975.0,243.75,4
2007,or,circular,17425.0,1936.111111111111,9
2007,or,cylindrical,2666.0,333.25,8
2007,or,disk,1500.0,750.0,2
2007,or,fireball,60.0,60.0,1
2007,or,formation,422.0,211.0,2
2007,or,light,31631.0,1171.5185185185185,27
2007,or,ovoid,215.0,71.66666666666667,3
2007,or,polygonal,3000.0,1000.0,3
2007,or,spherical,6699.0,669.9,10
2007,or,triangular,2317.0,231.7,10
2007,or,unknown/other,21102.2,1055.1100000000001,20
2007,pa,changing,390.0,195.0,2
2007,pa,circular,11322.0,1415.25,8
2007,pa,cylindrical,800.0,100.0,8
2007,pa,disk,5795.0,643.8888888888889,9
2007,pa,fireball,4407.0,440.7,10
2007,pa,flash,60.0,60.0,1
2007,pa,formation,936.0,234.0,4
2007,pa,light,49923.0,1996.92,25
2007,pa,ovoid,7030.0,1004.2857142857143,7
2007,pa,polygonal,184.0,92.0,2
2007,pa,spherical,3105.0,238.84615384615384,13
2007,pa,triangular,11633.0,727.0625,16
2007,pa,unknown/other,13284.0,632.5714285714286,21
2007,ri,circular,960.0,480.0,2
2007,ri,disk,60.0,60.0,1
2007,ri,fireball,120.0,120.0,1
2007,ri,light,180.0,90.0,2
2007,ri,polygonal,600.0,600.0,1
2007,ri,triangular,3000.0,1000.0,3
2007,sc,circular,11044.0,2761.0,4
2007,sc,cylindrical,4130.0,516.25,8
2007,sc,disk,5.0,5.0,1
2007,sc,fireball,616.0,123.2,5
2007,sc,formation,10.0,10.0,1
2007,sc,light,26227.0,936.6785714285714,28
2007,sc,oviod,2.0,2.0,1
2007,sc,ovoid,1834.0,305.6666666666667,6
2007,sc,polygonal,1230.0,615.0,2
2007,sc,spherical,480.0,240.0,2
2007,sc,triangular,1890.0,630.0,3
2007,sc,unknown/other,12780.0,1597.5,8
2007,sd,changing,60.0,60.0,1
2007,sd,cylindrical,15.0,15.0,1
2007,sd,light,9000.0,3000.0,3
2007,sd,ovoid,120.0,120.0,1
2007,sd,polygonal,180.0,180.0,1
2007,sd,triangular,300.0,300.0,1
2007,sd,unknown/other,2400.0,1200.0,2
2007,tn,changing,7200.0,7200.0,1
2007,tn,circular,863.0,143.83333333333334,6
2007,tn,cylindrical,210.0,70.0,3
2007,tn,disk,540.0,180.0,3
2007,tn,fireball,6.0,6.0,1
2007,tn,formation,30.0,30.0,1
2007,tn,light,16211.0,1350.9166666666667,12
2007,tn,oviod,10.0,10.0,1
2007,tn,ovoid,2582.0,645.5,4
2007,tn,polygonal,720.0,360.0,2
2007,tn,spherical,1800.0,1800.0,1
2007,tn,triangular,6870.0,858.75,8
2007,tn,unknown/other,8514.0,851.4,10
2007,tx,changing,15240.0,3810.0,4
2007,tx,circular,6011.0,400.73333333333335,15
2007,tx,cylindrical,2873.0,359.125,8
2007,tx,disk,3315.0,552.5,6
2007,tx,fireball,11864.0,912.6153846153846,13
2007,tx,flash,742.0,148.4,5
2007,tx,formation,1070.0,267.5,4
2007,tx,light,124767.0,3564.7714285714287,35
2007,tx,oviod,1252.0,208.66666666666666,6
2007,tx,ovoid,5480.0,421.53846153846155,13
2007,tx,polygonal,1491.0,165.66666666666666,9
2007,tx,spherical,23315.0,2119.5454545454545,11
2007,tx,triangular,7457.0,372.85,20
2007,tx,unknown/other,25031.0,782.21875,32
2007,ut,changing,180.0,180.0,1
2007,ut,circular,1500.0,500.0,3
2007,ut,fireball,10812.0,3604.0,3
2007,ut,flash,60.0,60.0,1
2007,ut,formation,600.0,600.0,1
2007,ut,light,2794.0,558.8,5
2007,ut,oviod,180.0,180.0,1
2007,ut,ovoid,160.0,53.333333333333336,3
2007,ut,polygonal,300.0,300.0,1
2007,ut,spherical,30.0,30.0,1
2007,ut,triangular,970.0,323.3333333333333,3
2007,ut,unknown/other,375.0,125.0,3
2007,va,changing,2700.0,2700.0,1
2007,va,circular,1046.0,130.75,8
2007,va,cylindrical,366.0,122.0,3
2007,va,disk,240.0,120.0,2
2007,va,fireball,335.0,111.66666666666667,3
2007,va,flash,26.0,8.666666666666666,3
2007,va,light,14250.0,1583.3333333333333,9
2007,va,oviod,180.0,180.0,1
2007,va,ovoid,6.0,3.0,2
2007,va,polygonal,330.0,165.0,2
2007,va,spherical,15503.0,2214.714285714286,7
2007,va,triangular,1280.0,256.0,5
2007,va,unknown/other,8370.0,760.9090909090909,11
2007,vt,cylindrical,60.0,60.0,1
2007,vt,disk,910.0,455.0,2
2007,vt,fireball,30.0,30.0,1
2007,vt,formation,180.0,180.0,1
2007,vt,light,240.0,120.0,2
2007,vt,ovoid,182.0,91.0,2
2007,vt,spherical,75.0,75.0,1
2007,vt,triangular,240.0,240.0,1
2007,vt,unknown/other,910.0,303.3333333333333,3
2007,wa,changing,1560.0,390.0,4
2007,wa,circular,11963.0,569.6666666666666,21
2007,wa,cylindrical,6000.0,1500.0,4
2007,wa,disk,3550.0,507.14285714285717,7
2007,wa,fireball,78.0,11.142857142857142,7
2007,wa,flash,967.0,193.4,5
2007,wa,formation,12310.0,2051.6666666666665,6
2007,wa,light,56433.0,956.4915254237288,59
2007,wa,oviod,1201.0,600.5,2
2007,wa,ovoid,4612.0,384.3333333333333,12
2007,wa,polygonal,8517.0,709.75,12
2007,wa,spherical,5140.0,367.14285714285717,14
2007,wa,triangular,5195.0,346.3333333333333,15
2007,wa,unknown/other,27671.0,1203.0869565217392,23
2007,wi,changing,120.0,120.0,1
2007,wi,circular,5420.0,774.2857142857143,7
2007,wi,cylindrical,90.0,45.0,2
2007,wi,disk,22.0,11.0,2
2007,wi,fireball,930.0,232.5,4
2007,wi,formation,14.0,7.0,2
2007,wi,light,7335.0,564.2307692307693,13
2007,wi,oviod,30.0,30.0,1
2007,wi,ovoid,360.0,180.0,2
2007,wi,polygonal,2175.0,725.0,3
2007,wi,spherical,2380.0,476.0,5
2007,wi,triangular,300.0,150.0,2
2007,wi,unknown/other,2416.0,402.6666666666667,6
2007,wv,changing,2700.0,2700.0,1
2007,wv,circular,422.0,211.0,2
2007,wv,cylindrical,600.0,300.0,2
2007,wv,disk,300.0,150.0,2
2007,wv,formation,183.0,91.5,2
2007,wv,light,17180.0,3436.0,5
2007,wv,oviod,900.0,900.0,1
2007,wv,ovoid,930.0,465.0,2
2007,wv,spherical,300.0,300.0,1
2007,wv,triangular,1320.0,330.0,4
2007,wv,unknown/other,7800.0,3900.0,2
2007,wy,formation,600.0,600.0,1
2007,wy,light,1805.0,902.5,2
2007,wy,triangular,10.0,10.0,1
2007,wy,unknown/other,1515.0,757.5,2
2008,ak,disk,5400.0,2700.0,2
2008,ak,fireball,180.0,180.0,1
2008,ak,light,1800.0,900.0,2
2008,ak,oviod,180.0,180.0,1
2008,ak,unknown/other,1622.0,540.6666666666666,3
2008,al,changing,600.0,600.0,1
2008,al,circular,5417.0,1354.25,4
2008,al,cylindrical,902.0,180.4,5
2008,al,disk,340.0,113.33333333333333,3
2008,al,fireball,10.0,5.0,2
2008,al,light,1720.0,344.0,5
2008,al,oviod,10.0,10.0,1
2008,al,ovoid,1980.0,990.0,2
2008,al,polygonal,9000.5,3000.1666666666665,3
2008,al,spherical,1715.0,343.0,5
2008,al,triangular,5240.0,1310.0,4
2008,al,unknown/other,4570.0,652.8571428571429,7
2008,ar,changing,7800.0,2600.0,3
2008,ar,circular,900.0,225.0,4
2008,ar,cylindrical,150.0,50.0,3
2008,ar,fireball,300.0,150.0,2
2008,ar,formation,10840.0,5420.0,2
2008,ar,light,3723.0,1241.0,3
2008,ar,ovoid,180.0,90.0,2
2008,ar,polygonal,183.0,91.5,2
2008,ar,triangular,3730.0,746.0,5
2008,ar,unknown/other,4375.0,875.0,5
2008,az,changing,4860.0,972.0,5
2008,az,circular,4183.0,348.5833333333333,12
2008,az,cylindrical,6062.0,1515.5,4
2008,az,disk,1885.0,314.1666666666667,6
2008,az,fireball,4207.0,701.1666666666666,6
2008,az,flash,180.0,90.0,2
2008,az,formation,11190.0,1017.2727272727273,11
2008,az,light,68590.0,2638.076923076923,26
2008,az,oviod,1815.0,907.5,2
2008,az,ovoid,7770.0,1110.0,7
2008,az,polygonal,2340.0,334.2857142857143,7
2008,az,spherical,6582.0,548.5,12
2008,az,triangular,20800.0,990.4761904761905,21
2008,az,unknown/other,1232932.0,47420.46153846154,26
2008,ca,changing,36691.0,1528.7916666666667,24
2008,ca,circular,293143.3,4653.068253968254,63
2008,ca,cylindrical,13619.0,592.1304347826087,23
2008,ca,disk,18377.0,459.425,40
2008,ca,fireball,5397.0,145.86486486486487,37
2008,ca,flash,1579.5,105.3,15
2008,ca,formation,14318.0,622.5217391304348,23
2008,ca,light,1302891.5,10507.189516129032,124
2008,ca,oviod,61.0,20.333333333333332,3
2008,ca,ovoid,127045.0,3098.6585365853657,41
2008,ca,polygonal,22851.0,531.4186046511628,43
2008,ca,spherical,24540.0,511.25,48
2008,ca,triangular,45594.0,735.3870967741935,62
2008,ca,unknown/other,316592.0,4655.764705882353,68
2008,co,changing,2520.0,630.0,4
2008,co,circular,867.0,144.5,6
2008,co,cylindrical,660.0,660.0,1
2008,co,disk,804.0,160.8,5
2008,co,fireball,1087.0,181.16666666666666,6
2008,co,flash,1037.0,259.25,4
2008,co,formation,900.0,900.0,1
2008,co,light,16860.0,991.7647058823529,17
2008,co,oviod,40.0,40.0,1
2008,co,ovoid,1858.0,206.44444444444446,9
2008,co,polygonal,11280.0,3760.0,3
2008,co,spherical,1240.0,310.0,4
2008,co,triangular,8414.0,701.1666666666666,12
2008,co,unknown/other,14710.0,919.375,16
2008,ct,changing,600.0,600.0,1
2008,ct,circular,9900.0,4950.0,2
2008,ct,cylindrical,721.0,144.2,5
2008,ct,disk,24480.0,6120.0,4
2008,ct,fireball,791.0,158.2,5
2008,ct,formation,60.0,60.0,1
2008,ct,light,8602.0,782.0,11
2008,ct,ovoid,303.0,151.5,2
2008,ct,polygonal,14773.0,3693.25,4
2008,ct,spherical,965.0,241.25,4
2008,ct,triangular,1680.0,420.0,4
2008,ct,unknown/other,1440.0,240.0,6
2008,de,changing,300.0,300.0,1
2008,de,circular,600.0,300.0,2
2008,de,cylindrical,120.0,120.0,1
2008,de,fireball,3.0,3.0,1
2008,de,light,2700.0,2700.0,1
2008,de,spherical,4.0,4.0,1
2008,de,triangular,5.0,5.0,1
2008,de,unknown/other,10.0,10.0,1
2008,fl,changing,77340.0,4549.411764705882,17
2008,fl,circular,21751.6,1035.790476190476,21
2008,fl,cylindrical,4161.0,260.0625,16
2008,fl,disk,7540.0,628.3333333333334,12
2008,fl,fireball,3594.0,239.6,15
2008,fl,flash,4262.0,608.8571428571429,7
2008,fl,formation,1520.0,253.33333333333334,6
2008,fl,light,8431.0,191.61363636363637,44
2008,fl,oviod,900.0,900.0,1
2008,fl,ovoid,14582.0,810.1111111111111,18
2008,fl,polygonal,2059.0,187.1818181818182,11
2008,fl,spherical,2062.0,137.46666666666667,15
2008,fl,triangular,20128.0,745.4814814814815,27
2008,fl,unknown/other,20422.0,474.93023255813955,43
2008,ga,changing,4500.0,1500.0,3
2008,ga,circular,23105.0,4621.0,5
2008,ga,cylindrical,69.0,17.25,4
2008,ga,disk,3230.0,403.75,8
2008,ga,fireball,6935.5,990.7857142857143,7
2008,ga,flash,120.0,60.0,2
2008,ga,formation,330.0,110.0,3
2008,ga,light,9383.0,407.95652173913044,23
2008,ga,oviod,603.0,301.5,2
2008,ga,ovoid,4560.0,1140.0,4
2008,ga,polygonal,215.0,53.75,4
2008,ga,spherical,420.0,210.0,2
2008,ga,triangular,2648.0,294.22222222222223,9
2008,ga,unknown/other,3970.0,264.6666666666667,15
2008,hi,circular,540.0,540.0,1
2008,hi,cylindrical,900.0,900.0,1
2008,hi,fireball,600.0,600.0,1
2008,hi,formation,900.0,900.0,1
2008,hi,light,1443.0,180.375,8
2008,hi,spherical,600.0,600.0,1
2008,ia,disk,1830.0,915.0,2
2008,ia,fireball,445.0,148.33333333333334,3
2008,ia,light,10980.0,1568.5714285714287,7
2008,ia,oviod,120.0,120.0,1
2008,ia,ovoid,900.0,300.0,3
2008,ia,polygonal,60.0,60.0,1
2008,ia,spherical,150.0,75.0,2
2008,ia,triangular,830.0,138.33333333333334,6
2008,ia,unknown/other,9302.0,1860.4,5
2008,id,changing,120.0,120.0,1
2008,id,cylindrical,300.0,300.0,1
2008,id,formation,60.0,60.0,1
2008,id,light,8420.0,1684.0,5
2008,id,ovoid,1800.0,1800.0,1
2008,id,polygonal,600.0,600.0,1
2008,id,triangular,180.0,90.0,2
2008,id,unknown/other,5640.0,940.0,6
2008,il,changing,15060.0,3765.0,4
2008,il,circular,10995.0,999.5454545454545,11
2008,il,cylindrical,844.0,168.8,5
2008,il,disk,5590.0,621.1111111111111,9
2008,il,fireball,5749.0,522.6363636363636,11
2008,il,flash,9.0,2.25,4
2008,il,formation,900.0,450.0,2
2008,il,light,20508.0,732.4285714285714,28
2008,il,oviod,320.0,106.66666666666667,3
2008,il,ovoid,1902.0,158.5,12
2008,il,polygonal,658.0,82.25,8
2008,il,spherical,4950.0,1237.5,4
2008,il,triangular,7914.0,359.72727272727275,22
2008,il,unknown/other,8865.0,492.5,18
2008,in,circular,9990.0,908.1818181818181,11
2008,in,cylindrical,182.0,91.0,2
2008,in,disk,15642.0,2234.5714285714284,7
2008,in,fireball,3618.0,361.8,10
2008,in,formation,3185.0,530.8333333333334,6
2008,in,light,26350.0,1054.0,25
2008,in,ovoid,613.0,87.57142857142857,7
2008,in,polygonal,488.0,244.0,2
2008,in,spherical,300.0,100.0,3
2008,in,triangular,11554.0,888.7692307692307,13
2008,in,unknown/other,10460.0,523.0,20
2008,ks,changing,900.0,900.0,1
2008,ks,circular,175.0,58.333333333333336,3
2008,ks,cylindrical,30.0,30.0,1
2008,ks,disk,45.0,22.5,2
2008,ks,fireball,16.0,8.0,2
2008,ks,flash,35.0,35.0,1
2008,ks,formation,300.0,300.0,1
2008,ks,light,21050.0,3508.3333333333335,6
2008,ks,ovoid,310.0,155.0,2
2008,ks,spherical,160.0,80.0,2
2008,ks,triangular,1026.0,342.0,3
2008,ks,unknown/other,320.0,160.0,2
2008,ky,changing,45.0,45.0,1
2008,ky,circular,1845.0,307.5,6
2008,ky,cylindrical,1860.0,930.0,2
2008,ky,disk,3782.0,945.5,4
2008,ky,fireball,842.0,210.5,4
2008,ky,flash,21606.0,10803.0,2
2008,ky,formation,1920.0,960.0,2
2008,ky,light,35637.0,2227.3125,16
2008,ky,polygonal,1155.0,231.0,5
2008,ky,spherical,510.0,127.5,4
2008,ky,triangular,2110.0,263.75,8
2008,ky,unknown/other,11843.0,1315.888888888889,9
2008,la,changing,60.0,60.0,1
2008,la,circular,790.0,197.5,4
2008,la,cylindrical,7500.0,3750.0,2
2008,la,fireball,902.0,225.5,4
2008,la,flash,3605.0,1802.5,2
2008,la,formation,3660.0,1830.0,2
2008,la,light,6750.0,562.5,12
2008,la,polygonal,5.0,5.0,1
2008,la,spherical,60.0,60.0,1
2008,la,triangular,60.0,60.0,1
2008,la,unknown/other,20471.0,2047.1,10
2008,ma,circular,725.0,181.25,4
2008,ma,cylindrical,262.0,37.42857142857143,7
2008,ma,disk,90.0,45.0,2
2008,ma,fireball,607.0,151.75,4
2008,ma,flash,301.0,150.5,2
2008,ma,formation,300.0,150.0,2
2008,ma,light,6913.0,628.4545454545455,11
2008,ma,ovoid,2207.0,275.875,8
2008,ma,spherical,1046.0,261.5,4
2008,ma,triangular,7790.0,1298.3333333333333,6
2008,ma,unknown/other,10942.0,781.5714285714286,14
2008,md,changing,18960.0,4740.0,4
2008,md,circular,600.0,600.0,1
2008,md,cylindrical,3900.0,1950.0,2
2008,md,disk,8700.0,2175.0,4
2008,md,fireball,340.0,68.0,5
2008,md,formation,187.0,93.5,2
2008,md,light,9695.0,1077.2222222222222,9
2008,md,oviod,965.0,321.6666666666667,3
2008,md,ovoid,345.0,172.5,2
2008,md,polygonal,1200.0,1200.0,1
2008,md,spherical,7743.0,1548.6,5
2008,md,triangular,1822.0,303.6666666666667,6
2008,md,unknown/other,1437.0,179.625,8
2008,me,circular,30.0,30.0,1
2008,me,disk,5520.0,1840.0,3
2008,me,fireball,203.0,40.6,5
2008,me,formation,120.0,120.0,1
2008,me,light,3480.0,870.0,4
2008,me,oviod,725.0,362.5,2
2008,me,triangular,145.0,48.333333333333336,3
2008,me,unknown/other,1755.0,585.0,3
2008,mi,changing,7621.0,1905.25,4
2008,mi,circular,2131.0,193.72727272727272,11
2008,mi,cylindrical,2795.0,465.8333333333333,6
2008,mi,disk,1200.0,1200.0,1
2008,mi,fireball,2640.0,330.0,8
2008,mi,flash,5.0,5.0,1
2008,mi,formation,1140.0,380.0,3
2008,mi,light,15090.0,520.3448275862069,29
2008,mi,ovoid,4080.0,816.0,5
2008,mi,polygonal,595.0,148.75,4
2008,mi,spherical,2460.0,273.3333333333333,9
2008,mi,triangular,7401.0,462.5625,16
2008,mi,unknown/other,10240.0,568.8888888888889,18
2008,mn,changing,9000.0,9000.0,1
2008,mn,circular,610.0,305.0,2
2008,mn,cylindrical,360.0,180.0,2
2008,mn,disk,7200.0,7200.0,1
2008,mn,fireball,246.0,41.0,6
2008,mn,formation,450.0,90.0,5
2008,mn,light,7210.0,480.6666666666667,15
2008,mn,ovoid,1.5,1.5,1
2008,mn,polygonal,2705.0,901.6666666666666,3
2008,mn,spherical,160.0,32.0,5
2008,mn,triangular,3847.0,961.75,4
2008,mn,unknown/other,5820.0,1940.0,3
2008,mo,changing,74700.0,37350.0,2
2008,mo,circular,10050.0,2010.0,5
2008,mo,cylindrical,8429.0,648.3846153846154,13
2008,mo,disk,5472.0,1094.4,5
2008,mo,fireball,480.0,240.0,2
2008,mo,formation,120.0,120.0,1
2008,mo,light,12609.0,573.1363636363636,22
2008,mo,ovoid,1323.0,264.6,5
2008,mo,polygonal,1440.0,360.0,4
2008,mo,spherical,18525.0,2646.4285714285716,7
2008,mo,triangular,39047.0,3904.7,10
2008,mo,unknown/other,5692.0,474.3333333333333,12
2008,ms,changing,600.0,600.0,1
2008,ms,circular,420.0,210.0,2
2008,ms,disk,3600.0,3600.0,1
2008,ms,fireball,10.0,10.0,1
2008,ms,flash,2710.0,1355.0,2
2008,ms,light,439810.0,109952.5,4
2008,ms,polygonal,15.0,15.0,1
2008,ms,spherical,15.0,15.0,1
2008,ms,unknown/other,5305.0,884.1666666666666,6
2008,mt,circular,180.0,180.0,1
2008,mt,light,3915.0,652.5,6
2008,mt,oviod,300.0,300.0,1
2008,mt,ovoid,60.0,60.0,1
2008,mt,polygonal,900.0,900.0,1
2008,mt,spherical,120.0,120.0,1
2008,mt,triangular,14100.0,3525.0,4
2008,mt,unknown/other,5.0,2.5,2
2008,nc,changing,1500.0,750.0,2
2008,nc,circular,16795.0,1399.5833333333333,12
2008,nc,cylindrical,806.0,134.33333333333334,6
2008,nc,disk,21946.0,3657.6666666666665,6
2008,nc,fireball,32.0,6.4,5
2008,nc,flash,3844.0,961.0,4
2008,nc,formation,1935.0,645.0,3
2008,nc,light,16769.0,621.074074074074,27
2008,nc,ovoid,730.0,146.0,5
2008,nc,polygonal,3252.0,325.2,10
2008,nc,spherical,320.0,160.0,2
2008,nc,triangular,1604.0,145.8181818181818,11
2008,nc,unknown/other,110080.0,4786.086956521739,23
2008,nd,changing,10800.0,10800.0,1
2008,nd,cylindrical,10.0,10.0,1
2008,nd,disk,120.0,120.0,1
2008,nd,flash,300.0,300.0,1
2008,nd,polygonal,480.0,480.0,1
2008,nd,triangular,7205.0,3602.5,2
2008,nd,unknown/other,21720.0,10860.0,2
2008,ne,circular,1500.0,750.0,2
2008,ne,cylindrical,1410.0,705.0,2
2008,ne,formation,60.0,60.0,1
2008,ne,light,15540.0,3885.0,4
2008,ne,oviod,60.0,60.0,1
2008,ne,ovoid,300.0,300.0,1
2008,ne,spherical,120.0,120.0,1
2008,ne,triangular,30.0,30.0,1
2008,ne,unknown/other,19.0,9.5,2
2008,nh,changing,240.0,240.0,1
2008,nh,circular,36.0,12.0,3
2008,nh,cylindrical,6.0,6.0,1
2008,nh,formation,3120.0,1040.0,3
2008,nh,light,2290.0,229.0,10
2008,nh,ovoid,930.0,465.0,2
2008,nh,polygonal,2880.0,1440.0,2
2008,nh,spherical,1200.0,1200.0,1
2008,nh,triangular,480.0,240.0,2
2008,nh,unknown/other,302.0,75.5,4
2008,nj,changing,1305.0,435.0,3
2008,nj,circular,2953.0,492.1666666666667,6
2008,nj,cylindrical,193.0,48.25,4
2008,nj,disk,5235.0,872.5,6
2008,nj,fireball,35.0,8.75,4
2008,nj,flash,1273.0,318.25,4
2008,nj,formation,720.0,360.0,2
2008,nj,light,8688.0,482.6666666666667,18
2008,nj,oviod,60.0,60.0,1
2008,nj,ovoid,2165.0,360.8333333333333,6
2008,nj,polygonal,2110.0,703.3333333333334,3
2008,nj,spherical,1060.0,176.66666666666666,6
2008,nj,triangular,5950.0,743.75,8
2008,nj,unknown/other,2880.0,360.0,8
2008,nm,changing,3900.0,1950.0,2
2008,nm,circular,30.0,30.0,1
2008,nm,disk,390.0,195.0,2
2008,nm,fireball,576.0,96.0,6
2008,nm,flash,180.0,180.0,1
2008,nm,formation,1200.0,1200.0,1
2008,nm,light,8277.0,551.8,15
2008,nm,oviod,30.0,30.0,1
2008,nm,ovoid,120.0,120.0,1
2008,nm,polygonal,1560.0,520.0,3
2008,nm,spherical,3304.0,1101.3333333333333,3
2008,nm,unknown/other,8083.0,673.5833333333334,12
2008,nv,changing,17700.0,1966.6666666666667,9
2008,nv,circular,3781.0,1260.3333333333333,3
2008,nv,cylindrical,540.0,270.0,2
2008,nv,disk,17304.0,2163.0,8
2008,nv,fireball,10.0,5.0,2
2008,nv,formation,120.0,120.0,1
2008,nv,light,9830.0,756.1538461538462,13
2008,nv,ovoid,5.0,5.0,1
2008,nv,polygonal,12608.0,3152.0,4
2008,nv,spherical,3918.0,653.0,6
2008,nv,triangular,45.0,22.5,2
2008,nv,unknown/other,2470.0,411.6666666666667,6
2008,ny,changing,10800.0,2700.0,4
2008,ny,circular,20470.0,1137.2222222222222,18
2008,ny,cylindrical,1146.0,104.18181818181819,11
2008,ny,disk,5930.0,593.0,10
2008,ny,fireball,1230.0,205.0,6
2008,ny,flash,7265.0,1816.25,4
2008,ny,formation,335.0,67.0,5
2008,ny,light,40171.0,979.780487804878,41
2008,ny,oviod,3600.0,3600.0,1
2008,ny,ovoid,7623.0,635.25,12
2008,ny,polygonal,6765.0,751.6666666666666,9
2008,ny,spherical,35103.0,2507.3571428571427,14
2008,ny,triangular,9694.0,605.875,16
2008,ny,unknown/other,12749.0,439.62068965517244,29
2008,oh,changing,1920.0,480.0,4
2008,oh,circular,3427.0,342.7,10
2008,oh,cylindrical,1690.0,281.6666666666667,6
2008,oh,disk,975.0,162.5,6
2008,oh,fireball,2400.0,1200.0,2
2008,oh,flash,50.0,25.0,2
2008,oh,formation,2025.0,506.25,4
2008,oh,light,15163.0,631.7916666666666,24
2008,oh,oviod,300.0,300.0,1
2008,oh,ovoid,2496.0,356.57142857142856,7
2008,oh,polygonal,923.0,92.3,10
2008,oh,spherical,19926.0,1245.375,16
2008,oh,triangular,5185.0,370.35714285714283,14
2008,oh,unknown/other,9935.0,993.5,10
2008,ok,changing,70.0,70.0,1
2008,ok,circular,5675.0,945.8333333333334,6
2008,ok,cylindrical,780.0,195.0,4
2008,ok,disk,600.0,600.0,1
2008,ok,fireball,20.0,6.666666666666667,3
2008,ok,flash,3.0,3.0,1
2008,ok,formation,4380.0,1460.0,3
2008,ok,light,4530.0,411.8181818181818,11
2008,ok,oviod,10.0,10.0,1
2008,ok,ovoid,550.0,183.33333333333334,3
2008,ok,polygonal,60.0,30.0,2
2008,ok,spherical,120.0,120.0,1
2008,ok,triangular,1545.0,386.25,4
2008,ok,unknown/other,2780.0,397.14285714285717,7
2008,or,circular,500.0,83.33333333333333,6
2008,or,cylindrical,4020.0,1005.0,4
2008,or,disk,250.0,83.33333333333333,3
2008,or,fireball,782.0,111.71428571428571,7
2008,or,formation,304.0,152.0,2
2008,or,light,10968.0,498.54545454545456,22
2008,or,oviod,2.0,2.0,1
2008,or,ovoid,1589.0,227.0,7
2008,or,polygonal,300.0,100.0,3
2008,or,spherical,2365.0,394.1666666666667,6
2008,or,triangular,12045.0,2007.5,6
2008,or,unknown/other,6910.0,575.8333333333334,12
2008,pa,changing,3600.0,3600.0,1
2008,pa,circular,4778.0,398.1666666666667,12
2008,pa,cylindrical,2468.5,224.4090909090909,11
2008,pa,disk,2456.5,245.65,10
2008,pa,fireball,4537.0,349.0,13
2008,pa,flash,962.0,320.6666666666667,3
2008,pa,formation,600.0,600.0,1
2008,pa,light,17742.2,591.4066666666666,30
2008,pa,oviod,3900.0,1950.0,2
2008,pa,ovoid,13607.0,907.1333333333333,15
2008,pa,polygonal,827.0,118.14285714285714,7
2008,pa,spherical,8361.0,1672.2,5
2008,pa,triangular,14790.0,778.421052631579,19
2008,pa,unknown/other,27106.0,968.0714285714286,28
2008,ri,circular,1320.0,330.0,4
2008,ri,cylindrical,606.0,303.0,2
2008,ri,disk,930.0,465.0,2
2008,ri,flash,2.0,1.0,2
2008,ri,formation,180.0,180.0,1
2008,ri,light,720.0,720.0,1
2008,ri,ovoid,60.0,60.0,1
2008,ri,unknown/other,1210.0,605.0,2
2008,sc,circular,8.0,8.0,1
2008,sc,cylindrical,90.0,90.0,1
2008,sc,fireball,420.0,420.0,1
2008,sc,flash,720.0,360.0,2
2008,sc,formation,600.0,600.0,1
2008,sc,light,2612.0,217.66666666666666,12
2008,sc,oviod,300.0,300.0,1
2008,sc,polygonal,255.0,127.5,2
2008,sc,spherical,8113.0,1159.0,7
2008,sc,triangular,1120.0,280.0,4
2008,sc,unknown/other,4245.0,849.0,5
2008,sd,disk,22500.0,11250.0,2
2008,sd,ovoid,1200.0,1200.0,1
2008,sd,spherical,600.0,600.0,1
2008,sd,triangular,60.0,60.0,1
2008,sd,unknown/other,5.0,5.0,1
2008,tn,changing,1320.0,660.0,2
2008,tn,circular,10800.0,2160.0,5
2008,tn,cylindrical,75.0,37.5,2
2008,tn,disk,15930.0,3982.5,4
2008,tn,fireball,33.0,8.25,4
2008,tn,flash,4.0,2.0,2
